fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
"2018-03-26,3195,""MADRID, RETIRO"",MADRID,667,""9,6"",""0,0"",""3,6"",06:30,""15,5"",14:00,33,""1,9"",""6,1"",18:10,,,,"
"2018-03-27,3195,""MADRID, RETIRO"",MADRID,667,""14,6"",""0,0"",""8,5"",01:30,""20,6"",14:30,27,""1,9"",""9,7"",15:30,,,,"
"2018-03-28,3195,""MADRID, RETIRO"",MADRID,667,""15,0"",""0,0"",""9,2"",06:30,""20,8"",14:20,26,""3,3"",""12,2"",17:30,,,,"
"2018-03-29,3195,""MADRID, RETIRO"",MADRID,667,""12,2"",""0,8"",""8,5"",23:59,""15,8"",14:40,26,""4,2"",""14,7"",18:30,,,,"
"2018-03-30,3195,""MADRID, RETIRO"",MADRID,667,""7,8"",""2,2"",""4,0"",23:59,""11,7"",15:30,25,""4,2"",""17,5"",18:20,,,,"
"2018-03-31,3195,""MADRID, RETIRO"",MADRID,667,""8,8"",""0,0"",""3,2"",04:30,""14,5"",14:20,26,""2,8"",""12,2"",13:30,,,,"
"2018-04-01,3195,""MADRID, RETIRO"",MADRID,667,""11,4"",""0,0"",""5,4"",06:10,""17,5"",15:10,12,""1,4"",""7,5"",14:10,""940,8"",00,""933,9"",24"
"2018-04-02,3195,""MADRID, RETIRO"",MADRID,667,""14,4"",""5,3"",""9,4"",07:00,""19,4"",14:30,24,""3,3"",""11,7"",16:50,""933,9"",00,""928,8"",16"
"2018-04-03,3195,""MADRID, RETIRO"",MADRID,667,""12,3"",""0,0"",""8,4"",23:50,""16,2"",14:40,22,""4,4"",""15,3"",15:00,""932,3"",24,""930,0"",17"
"2018-04-04,3195,""MADRID, RETIRO"",MADRID,667,""11,7"",""0,0"",""7,4"",03:10,""16,0"",15:50,25,""4,7"",""15,3"",16:30,""942,1"",24,""932,3"",00"
"2018-04-05,3195,""MADRID, RETIRO"",MADRID,667,""12,3"",""0,0"",""6,0"",06:10,""18,6"",14:40,05,""1,1"",""5,8"",22:30,""943,0"",10,""936,9"",24"
"2018-04-06,3195,""MADRID, RETIRO"",MADRID,667,""13,6"",""7,4"",""9,8"",07:00,""17,5"",15:30,06,""0,8"",""10,0"",07:40,""936,9"",00,""929,0"",19"
"2018-04-07,3195,""MADRID, RETIRO"",MADRID,667,""9,4"",""4,1"",""7,4"",23:59,""11,4"",00:20,,,,,""931,2"",21,""928,7"",15"
"2018-04-08,3195,""MADRID, RETIRO"",MADRID,667,""10,4"",""2,5"",""5,2"",Varias,""15,5"",14:30,,,,,""931,4"",Varias,""929,5"",Varias"
"2018-04-09,3195,""MADRID, RETIRO"",MADRID,667,""6,8"",""2,7"",""4,7"",04:50,""9,0"",00:00,,,,,""931,2"",23,""928,7"",02"
"2018-04-10,3195,""MADRID, RETIRO"",MADRID,667,""5,4"",""17,6"",""3,1"",18:50,""7,6"",01:50,,,,,""930,4"",00,""917,6"",17"
"2018-04-11,3195,""MADRID, RETIRO"",MADRID,667,""7,0"",""0,0"",""3,1"",03:00,""11,0"",Varias,,,,,""926,7"",24,""920,0"",02"
"2018-04-12,3195,""MADRID, RETIRO"",MADRID,667,""8,4"",""7,4"",""5,3"",06:40,""11,4"",12:00,,,,,""938,5"",10,""924,5"",18"
"2018-04-13,3195,""MADRID, RETIRO"",MADRID,667,""9,8"",""4,8"",""5,2"",04:10,""14,3"",14:20,,,,,""935,4"",24,""924,6"",00"
"2018-04-14,3195,""MADRID, RETIRO"",MADRID,667,""10,8"",""0,2"",""5,2"",Varias,""16,5"",16:00,,,,,""939,5"",24,""935,4"",00"
"2018-04-15,3195,""MADRID, RETIRO"",MADRID,667,""13,3"",""14,3"",""8,6"",23:59,""18,0"",12:40,,,,,""940,6"",07,""934,7"",23"
"2018-04-16,3195,""MADRID, RETIRO"",MADRID,667,""12,3"",""0,0"",""7,0"",03:00,""17,6"",15:50,,,,,""944,7"",24,""936,4"",01"
"2018-04-17,3195,""MADRID, RETIRO"",MADRID,667,""14,6"",""0,0"",""7,6"",04:20,""21,6"",Varias,,,,,""947,2"",11,""944,7"",00"
"2018-04-18,3195,""MADRID, RETIRO"",MADRID,667,""18,4"",""0,0"",""12,2"",05:50,""24,7"",16:15,,""1,9"",,,""947,0"",09,""944,5"",Varias"
"2018-04-19,3195,""MADRID, RETIRO"",MADRID,667,""18,1"",""0,0"",""12,2"",04:30,""24,0"",14:50,15,""2,8"",""9,2"",21:00,""946,8"",02,""942,6"",18"
"2018-04-20,3195,""MADRID, RETIRO"",MADRID,667,""17,4"",""0,0"",""12,3"",05:30,""22,5"",14:40,16,""3,3"",""12,2"",14:50,""944,3"",03,""940,8"",17"
